timestamp,Depth,WOB,SURF_RPM,ROP_AVG,PHIF,VSH,SW
2025-06-30 01:40:16.513147,3415.0,32214.548,2.6391501,0.0073838963,0.036297619616,0.067104465259,1.0
2025-06-30 01:41:16.513147,3420.0,47159.142,2.6165824,0.0073603439,0.024594233207,0.073955891648,1.0
2025-06-30 01:42:16.513147,3425.0,60347.172,2.3783772,0.0067103747,0.048633772095,0.086399469155,1.0
2025-06-30 01:43:16.513147,3430.0,47047.49099999991,1.9995412,0.0073790049,0.087484317939,0.091781874889,1.0
2025-06-30 01:44:16.513147,3435.0,49582.124,1.99964,0.0071659379,0.054966144072,0.067739423258,1.0
2025-06-30 01:45:16.513147,3440.0,41336.436,2.0006842,0.0067949865,0.098985089945,0.067067307756,1.007839057113
2025-06-30 01:46:16.513147,3445.0,60644.639,1.9690419,0.0067825142,0.078905269547,0.062588588205,0.999991805713
2025-06-30 01:47:16.513147,3450.0,52260.5159999999,1.9936775,0.0067877609,0.095700091611,0.089433020712,1.0
2025-06-30 01:48:16.513147,3455.0,21961.0229999999,1.999962,0.0073662375,0.094331718376,0.102332502234,1.0
2025-06-30 01:49:16.513147,3460.0,25584.316,2.0026298,0.0073647377,0.087120268637,0.124620504756,1.0
2025-06-30 01:50:16.513147,3465.0,19615.561,1.9985111,0.0073849519,0.123971971047,0.082058336892,1.0
2025-06-30 01:51:16.513147,3470.0,46578.191,1.9961233,0.0073622672,0.105504189311,0.103100923089,1.0
2025-06-30 01:52:16.513147,3475.0,43748.485,2.0013828,0.0029692832,0.103983227376,0.080596944161,1.0
2025-06-30 01:53:16.513147,3480.0,31236.811,1.9993623,0.0027096241,0.086571257493,0.13969478517,1.0
2025-06-30 01:54:16.513147,3485.0,30930.061,2.0007435,0.0027175196,0.086426790197,0.114576758038,1.0
2025-06-30 01:55:16.513147,3490.0,28597.029,1.999536,0.002717936,0.090819492345,0.108599717223,1.0
2025-06-30 01:56:16.513147,3495.0,17397.72,1.9998483,0.0029773611,0.06410714533,0.128194534222,1.0
2025-06-30 01:57:16.513147,3500.0,16961.916,2.000243,0.0058303925,0.037509364914,0.116320426281,1.0
2025-06-30 01:58:16.513147,3505.0,27492.81,1.9988978,0.0073725692,0.07440895683,0.144790128014,1.000007899199
2025-06-30 01:59:16.513147,3510.0,36827.998,1.9994763,0.0073928129,0.09872456276,0.094706889803,1.0
2025-06-30 02:00:16.513147,3515.0,38973.617,2.0011975,0.0073702388,0.086612015051,0.108479018179,1.0
2025-06-30 02:01:16.513147,3520.0,42748.817,2.0015654,0.0067953361,0.060490959467,0.193100160594,1.0
2025-06-30 02:02:16.513147,3525.0,49323.529,2.0011172,0.0068002068,0.077220248426,0.153450211869,1.0
2025-06-30 02:03:16.513147,3530.0,52143.3529999999,2.0002998,0.0067872396,0.075330780257,0.124592334294,1.0
2025-06-30 02:04:16.513147,3535.0,47116.200999999906,2.0001419,0.0074238726,0.050825771786,0.085855181253,1.0
2025-06-30 02:05:16.513147,3540.0,45256.052,2.0000451,0.0088215706,0.066195214452,0.096113033571,1.0
2025-06-30 02:06:16.513147,3545.0,24169.525,1.9989966,0.0088187939,0.093641539309,0.074818295406,0.999958511136
2025-06-30 02:07:16.513147,3550.0,25216.4179999999,2.0021794,0.0088132485,0.066022211957,0.151842741668,1.0
2025-06-30 02:08:16.513147,3555.0,35156.044,1.9968011,0.0088077153,0.070435349132,0.183632666835,1.0
2025-06-30 02:09:16.513147,3560.0,38720.898,2.0000476,0.0081707641,0.057836556677,0.155624902502,1.0
2025-06-30 02:10:16.513147,3565.0,50070.06299999991,2.0011927,0.0081644841,0.046429117834,0.241540435037,0.995120274299
2025-06-30 02:11:16.513147,3580.0,35255.786,1.9994589,0.0088201802,0.050159946556,0.208637022452,1.000395106382
2025-06-30 02:12:16.513147,3585.0,40459.226,2.0012029,0.0088156838,0.054152831749,0.098029687374,1.000000409863
2025-06-30 02:13:16.513147,3590.0,53818.568,1.9967973,0.0087309714,0.041167096551,0.212177893669,1.0
2025-06-30 02:14:16.513147,3595.0,47348.517,1.9992992,0.005835064,0.038702673856,0.074519684599,1.0
2025-06-30 02:15:16.513147,3600.0,47973.155,1.9991181,0.0062784175,0.025062359006,0.049672503374,1.0
2025-06-30 02:16:16.513147,3605.0,57163.252,2.0001232,0.0067899,0.03255305646,0.053979295995,1.0
2025-06-30 02:17:16.513147,3610.0,54784.334,1.998629,0.0075754587,0.021621591034,0.049450714804,1.0
2025-06-30 02:18:16.513147,3615.0,31588.0589999999,1.9987412,0.0087546196,0.037590961382,0.360765948392,1.0
2025-06-30 02:19:16.513147,3620.0,26071.437,1.9990087,0.0089130362,0.056720140028,0.208865467155,0.999999999969
2025-06-30 02:20:16.513147,3625.0,17368.556,2.0012328,0.0089277279,0.042520075677,0.191015705684,0.999533422712
2025-06-30 02:21:16.513147,3630.0,35515.373,2.0006316,0.0088231347,0.005167866387,0.163397118935,1.0
2025-06-30 02:22:16.513147,3635.0,37465.439,1.9984886,0.0088198775,0.027181720221,0.176867886474,1.0
2025-06-30 02:23:16.513147,3640.0,39125.127,1.9996975,0.0080823926,0.04760377155,0.224023103968,1.0
2025-06-30 02:24:16.513147,3645.0,60931.909,2.0001934,0.0079447469,0.026774235755,0.155633053419,1.0
2025-06-30 02:25:16.513147,3650.0,51585.18599999991,2.000514,0.0087654523,0.106339428797,0.625479086539,1.0
2025-06-30 02:26:16.513147,3655.0,36926.625,1.9974083,0.0088271315,0.044834783757,0.387715598531,1.0
2025-06-30 02:27:16.513147,3660.0,31738.087,2.0004952,0.0088243516,0.044974525777,0.234647717171,1.0
2025-06-30 02:28:16.513147,3665.0,48944.501,2.0000077,0.0088040987,0.040471388563,0.262833372637,1.0
2025-06-30 02:29:16.513147,3670.0,55795.577,1.9993536,0.0088160383,0.055925293413,0.346865857672,1.0
2025-06-30 02:30:16.513147,3675.0,48287.015,2.0001456,0.0088241207,0.05506627791,0.361096590563,1.0
2025-06-30 02:31:16.513147,3680.0,44576.612,2.0006543,0.008157174,0.033129444601,0.342980277824,1.0
2025-06-30 02:32:16.513147,3685.0,34623.502,2.0000769,0.0081621552,0.058048283855,0.390985516925,1.0
2025-06-30 02:33:16.513147,3690.0,37186.386,2.0010945,0.0081012193,0.031583966514,0.226502680961,1.0
2025-06-30 02:34:16.513147,3695.0,46500.937,2.0009014,0.0088065428,0.025940354059,0.163647581354,1.0
2025-06-30 02:35:16.513147,3700.0,29632.597,2.0003736,0.0087289176,0.038539254571,0.365891609346,1.0
2025-06-30 02:36:16.513147,3705.0,40381.839,1.9999024,0.0094790808,0.042935350619,0.360160648843,1.0
2025-06-30 02:37:16.513147,3710.0,44243.48,2.0000417,0.0090739942,0.028845580434,0.26786262152,1.0
2025-06-30 02:38:16.513147,3715.0,39579.177,2.0015359,0.0091899641,0.036167906075,0.294875363506,1.0
2025-06-30 02:39:16.513147,3720.0,52606.802,1.9975223,0.0083701445,0.032926237718,0.290502779728,1.0
2025-06-30 02:40:16.513147,3725.0,51065.323,2.0020727,0.0081659787,0.040825294009,0.293054655441,1.0
2025-06-30 02:41:16.513147,3730.0,66499.772,1.9976212,0.0081526513,0.041629135797,0.308985114407,1.0
2025-06-30 02:42:16.513147,3735.0,40711.114,1.999127,0.0094900721,0.054674074222,0.379354737015,1.0
2025-06-30 02:43:16.513147,3740.0,39286.239,1.9980177,0.0058695957,0.056659739552,0.379345027658,1.0
2025-06-30 02:44:16.513147,3745.0,70948.749,1.9989053,0.008608125,0.071144798257,0.387611986049,1.0
2025-06-30 02:45:16.513147,3750.0,31209.191,2.0003061,0.0086998339,0.071399259481,0.455446647629,1.0
2025-06-30 02:46:16.513147,3755.0,38222.4629999999,1.9993739,0.0087165141,0.017176436602,0.228459146634,1.0
2025-06-30 02:47:16.513147,3760.0,46129.405,2.0001191,0.008009564,0.027820991564,0.272348988072,1.0
2025-06-30 02:48:16.513147,3765.0,49690.284,1.9996966,0.0080005723,0.017025147829,0.269027325251,1.0
2025-06-30 02:49:16.513147,3770.0,55013.203,1.9995906,0.0080109563,0.020829322057,0.176783748557,1.0
2025-06-30 02:50:16.513147,3775.0,40305.859,1.9987703,0.0091209825,0.043905555852,0.291026942615,1.0
2025-06-30 02:51:16.513147,3780.0,31621.43,1.9984245,0.0087510089,0.063229538066,0.436382869419,1.0
2025-06-30 02:52:16.513147,3785.0,39829.291,1.9989039,0.0087149438,0.065711094949,0.436370377139,1.0
2025-06-30 02:53:16.513147,3790.0,41146.105,1.9987629,0.0087124533,0.056422433662,0.449360828132,1.0
2025-06-30 02:54:16.513147,3795.0,45492.4779999999,1.9985495,0.0087018454,0.05901722896,0.424207152465,1.0
2025-06-30 02:55:16.513147,3800.0,45979.692,1.9984976,0.0080045186,0.068953783054,0.399520357333,1.0
2025-06-30 02:56:16.513147,3805.0,45190.017,1.999683,0.00799568,0.069476209869,0.492746650075,1.0
2025-06-30 02:57:16.513147,3810.0,48461.382,1.9990276,0.0079977796,0.071033970553,0.543509387627,1.0
2025-06-30 02:58:16.513147,3815.0,33638.681,1.9965401,0.0079803187,0.089567993719,0.447509022808,1.0
2025-06-30 02:59:16.513147,3820.0,23809.854,1.9971734,0.0087186772,0.06177637759,0.401717612129,1.0
2025-06-30 03:00:16.513147,3825.0,29839.424,1.9987841,0.0086400891,0.018961989696,0.43794737865,1.0
2025-06-30 03:01:16.513147,3830.0,27483.212,2.0003042,0.0087257818,0.075792397114,0.693671084089,1.00903837443
2025-06-30 03:02:16.513147,3835.0,35711.047,2.0010445,0.0086989407,0.279345581926,1.0,0.399762706428
2025-06-30 03:03:16.513147,3840.0,55441.037,1.9996143,0.0079872819,0.2152172972,0.999987396674,0.53481489162
2025-06-30 03:04:16.513147,3845.0,69828.84,1.9999326,0.008011421,0.270294667186,1.0,0.356510544643
2025-06-30 03:05:16.513147,3850.0,60725.977,1.9978049,0.008002642,0.264957007905,1.0,0.351393473784
2025-06-30 03:06:16.513147,3855.0,36845.539,1.9986469,0.0087198189,0.221582889753,1.0,0.529283964005
2025-06-30 03:07:16.513147,3860.0,29158.2879999999,1.9991948,0.0087274414,0.181004889101,1.0,0.60400105322
2025-06-30 03:08:16.513147,3865.0,44807.529,1.9993007,0.0086974042,0.151296763648,1.0,0.817337784743
2025-06-30 03:09:16.513147,3870.0,58069.453,1.9995504,0.0087151132,0.147881452969,1.0,0.794250437916
2025-06-30 03:10:16.513147,3875.0,42989.009,1.9997094,0.0087252201,0.006269834799,1.000000000088,1.013334866808
2025-06-30 03:11:16.513147,3880.0,63292.935,1.9996722,0.0080000798,0.056055725275,0.782642128889,1.0
2025-06-30 03:12:16.513147,3885.0,64154.2129999999,1.9991367,0.0080109563,0.089573438368,0.759587355097,1.0
2025-06-30 03:13:16.513147,3890.0,56690.941,1.9991023,0.0079995899,0.061272519987,0.691203860655,1.0
2025-06-30 03:14:16.513147,3895.0,38115.807,2.001708,0.010447495,0.106132880235,0.736869296436,0.999999361565
2025-06-30 03:15:16.513147,3900.0,31893.992,1.998052,0.008718065,0.119349873438,0.64863952384,1.00000000042
2025-06-30 03:16:16.513147,3905.0,28826.265,2.0001599,0.0087314848,0.116232220673,0.636108402917,1.000166441519
2025-06-30 03:17:16.513147,3910.0,26972.945,1.9995598,0.0088142798,0.087286965894,0.929936987263,1.0
2025-06-30 03:18:16.513147,3915.0,21042.7329999999,1.998887,0.0087127186,0.062475335586,0.758338368535,1.0
2025-06-30 03:19:16.513147,3920.0,37453.208,1.9998759,0.0080076752,0.037360369223,0.919411862135,1.0
2025-06-30 03:20:16.513147,3925.0,45694.986,1.9990125,0.0079977796,0.054432394666,0.761076825759,1.0
2025-06-30 03:21:16.513147,3940.0,34610.165,1.9965428,0.0087176513,0.088467270145,0.382698020937,1.0
2025-06-30 03:22:16.513147,3945.0,51089.58,2.033445,0.0086257842,0.025875740233,0.2559360056,1.0
2025-06-30 03:23:16.513147,3950.0,58211.325999999906,2.0022102,0.0073116208,0.059274281376,0.345554229599,1.0
2025-06-30 03:24:16.513147,3955.0,86371.098,1.921884,0.0096097282,0.190590669935,0.166917416261,1.000000299934
2025-06-30 03:25:16.513147,3960.0,32453.181,1.6848092,0.0026663491,0.220887929399,0.255504085168,0.967894914156
2025-06-30 03:26:16.513147,3965.0,32720.292,1.9998848,0.008005734,0.222342725834,0.262688137182,1.002692643923
2025-06-30 03:27:16.513147,3970.0,29672.6,1.9984927,0.0080172276,0.230255179488,0.183799879788,0.997732135576
2025-06-30 03:28:16.513147,3975.0,43582.5329999999,1.8850254,0.0091380434,0.258917863372,0.214524312775,0.941853701055
2025-06-30 03:29:16.513147,3980.0,45641.4609999999,1.9994082,0.0086355724,0.044943206865,0.236283338219,0.999994036244
2025-06-30 03:30:16.513147,3985.0,45390.125,1.9984904,0.0087243139,0.213101326531,0.09804532206,1.0
2025-06-30 03:31:16.513147,3990.0,55678.462,2.0000979,0.0090584315,0.204407288022,0.137021577546,0.999495539187
2025-06-30 03:32:16.513147,3995.0,65754.122,1.9986802,0.0088096568,0.209105034062,0.108711489733,0.999999999935
2025-06-30 03:33:16.513147,4000.0,72975.358,1.9995409,0.0081554297,0.201056138116,0.092304054535,0.99999999999
2025-06-30 03:34:16.513147,4005.0,77870.783,1.9997689,0.0081491823,0.235363161685,0.157579875697,0.993248230415
2025-06-30 03:35:16.513147,4010.0,78076.674,1.9995536,0.0081690697,0.200750148355,0.13436096709,1.000000000001
2025-06-30 03:36:16.513147,4015.0,62886.437,2.0012174,0.0072879487,0.20031277512,0.137424459561,1.000017202253
2025-06-30 03:37:16.513147,4020.0,42217.174,2.0011557,0.0088036087,0.20462421762,0.139343617066,1.00004318624
2025-06-30 03:38:16.513147,4025.0,31794.46,2.0003171,0.0088138425,0.214039681988,0.113573257822,0.999991945256
2025-06-30 03:39:16.513147,4030.0,27584.207,2.0014861,0.0088215757,0.224000360987,0.104591850767,0.999796014541
2025-06-30 03:40:16.513147,4035.0,29556.685,2.000534,0.0088040987,0.230225299611,0.113885279475,0.999999999902
2025-06-30 03:41:16.513147,4040.0,34031.7279999999,2.0001419,0.0087213167,0.153503760973,0.187056768754,1.004728641376
2025-06-30 03:42:16.513147,4045.0,42810.41,1.9996809,0.0084914637,0.174020621916,0.253722647227,0.992155150922
2025-06-30 03:43:16.513147,4050.0,48561.64,1.9797667,0.0081012193,0.210908789431,0.160896767492,1.000000004947
2025-06-30 03:44:16.513147,4055.0,48997.73,1.9846151,0.0081532547,0.228535420338,0.239818519074,1.0
2025-06-30 03:45:16.513147,4060.0,54226.759,1.9980334,0.0088148207,0.156014219206,0.258400143111,1.0
2025-06-30 03:46:16.513147,4065.0,71081.752,2.1042577,0.0088082842,0.087738425289,0.29158569139,1.0
2025-06-30 03:47:16.513147,4070.0,72756.6259999999,2.3330382,0.0088243614,0.019423712523,0.503174812731,1.000000022321
2025-06-30 03:48:16.513147,4075.0,83526.789,2.3333259,0.0087985597,0.054682587226,0.689640067439,1.000097983836
2025-06-30 03:49:16.513147,4080.0,84496.549,2.334673,0.008374846,0.022857,0.640100014644,1.0
2025-06-30 03:50:16.513147,4085.0,86658.559,2.3313385,0.0084540851,0.022857,0.6401,1.0
